day,weight,calorie_intake,steps,sports_duration,tdee,calorie_balance,activity_factor,person_id,age,gender,height,initial_weight,sports_intensity
5,56.7619730733281,2241.136882287826,3377,26.34768817292862,1830.1610434263541,410.9758388614721,1.5625666666666667,50,43,female,160.09883330862212,56.5645063083824,none
6,56.77880093301341,1988.0018043463128,4101,14.815380243233758,1858.427284769458,129.57451957685475,1.5867,50,43,female,160.09883330862212,56.5645063083824,none
7,56.84593079571623,2483.9804729649736,6884,18.39953975026569,1967.08053015324,516.8999428117336,1.6794666666666667,50,43,female,160.09883330862212,56.5645063083824,none
8,56.838816953532124,1860.4955167965634,5557,13.05246623278575,1915.2721016141531,-54.776584817589764,1.6352333333333333,50,43,female,160.09883330862212,56.5645063083824,none
9,56.84958749995805,2083.3944508211875,7739,13.3297737717789,2000.461243341574,82.93320747961366,1.7079666666666666,50,43,female,160.09883330862212,56.5645063083824,none
10,56.86670954360389,2022.3983973968182,4924,17.222197412445972,1890.5586613238427,131.83973607297548,1.6141333333333332,50,43,female,160.09883330862212,56.5645063083824,none
11,56.85058244963611,1858.7919069143456,7291,19.930554725266113,1982.970530466283,-124.17862355193733,1.6930333333333332,50,43,female,160.09883330862212,56.5645063083824,none
12,56.880704574413954,2103.0171789775945,4425,18.1068799311059,1871.0768181881951,231.9403607893994,1.5975,50,43,female,160.09883330862212,56.5645063083824,none
13,56.896964279126244,1985.0715565370986,4138,9.03868839684605,1859.871830252462,125.19972628463665,1.5879333333333332,50,43,female,160.09883330862212,56.5645063083824,none
14,56.934782259868356,2115.308020819949,3222,13.614523243847158,1824.1095691056619,291.1984517142871,1.5574,50,43,female,160.09883330862212,56.5645063083824,none
15,56.958354515930054,1992.6540732034978,2890,17.651801203253516,1811.1477015284377,181.5063716750601,1.5463333333333333,50,43,female,160.09883330862212,56.5645063083824,none
16,56.95601255776502,1867.6844039965276,4800,22.500193914057924,1885.7174818672888,-18.03307787076119,1.6099999999999999,50,43,female,160.09883330862212,56.5645063083824,none
17,56.98978000722132,2072.0159812777715,2912,19.483990628870096,1812.0066204642778,260.0093608134937,1.5470666666666666,50,43,female,160.09883330862212,56.5645063083824,none
18,56.99191540640136,2019.4024902957985,7803,10.741524266067515,2002.9599166094727,16.442573686325886,1.7101,50,43,female,160.09883330862212,56.5645063083824,none
19,56.99106997362902,2002.7358092019997,7964,15.744631461635494,2009.2456415490303,-6.509832347030624,1.7154666666666667,50,43,female,160.09883330862212,56.5645063083824,none
20,57.01551273817391,2154.7432323715484,6870,17.56941173168443,1966.5339453758872,188.20928699566116,1.679,50,43,female,160.09883330862212,56.5645063083824,none
21,57.06850549546312,2364.544441661396,6613,15.466334578825848,1956.5002105344813,408.0442311269146,1.6704333333333332,50,43,female,160.09883330862212,56.5645063083824,none
22,57.11000545949438,2193.5156321948884,4499,15.263643256712276,1873.965909154203,319.5497230406854,1.5999666666666665,50,43,female,160.09883330862212,56.5645063083824,none
23,57.14570221928247,2204.816857431352,5933,5.186534812711471,1929.951807063058,274.8650503682943,1.6477666666666666,50,43,female,160.09883330862212,56.5645063083824,none
24,57.16775335102542,2039.7383212843965,4396,19.323657894673655,1869.9446068636787,169.79371442071783,1.5965333333333334,50,43,female,160.09883330862212,56.5645063083824,none
25,57.18511602668726,2001.1385361919533,4332,9.504286436067005,1867.44593359578,133.6926025961734,1.5944,50,43,female,160.09883330862212,56.5645063083824,none
26,57.22296409275079,2098.985967395049,2798,14.89927672342798,1807.555858705833,291.430108689216,1.5432666666666666,50,43,female,160.09883330862212,56.5645063083824,none
27,57.24682278098283,2191.7472460716162,7933,10.56374514267645,2008.0353466848917,183.71189938672455,1.7144333333333333,50,43,female,160.09883330862212,56.5645063083824,none
28,57.22644424888131,1782.5633017151772,6177,20.08238370809537,1939.4779988969217,-156.9146971817445,1.6559,50,43,female,160.09883330862212,56.5645063083824,none
29,57.23768726046882,1938.7908325933665,3942,16.262130113055587,1852.2196433695221,86.57118922384439,1.5814,50,43,female,160.09883330862212,56.5645063083824,none
30,57.27667597842032,2153.6430664602563,3973,33.04200268331432,1853.4299382336608,300.2131282265955,1.5824333333333334,50,43,female,160.09883330862212,56.5645063083824,none
1,57.92918186377469,1839.1804532829792,4584,13.844888667193075,1954.910122316979,-115.7296690339997,1.6028,51,44,female,166.51633449836146,57.94421169092196,none
2,57.92789939097395,2016.3459617642854,6338,15.898884619687973,2026.2210023299558,-9.87504056567036,1.6612666666666667,51,44,female,166.51633449836146,57.94421169092196,none
3,57.91921936908289,2051.552316659021,8605,10.941876286613443,2118.38848522016,-66.83616856113895,1.7368333333333332,51,44,female,166.51633449836146,57.94421169092196,none
4,57.91967530409133,2035.9520922267172,6491,15.663137440797213,2032.4413926617603,3.5106995649568944,1.6663666666666666,51,44,female,166.51633449836146,57.94421169092196,none
5,57.918747687804704,2013.2645280507609,6195,16.971718552913035,2020.407173457746,-7.142645406985139,1.6564999999999999,51,44,female,166.51633449836146,57.94421169092196,none
6,57.88941796005283,1793.6738345572387,6173,17.593163568645874,2019.512738246637,-225.8389036893982,1.6557666666666666,51,44,female,166.51633449836146,57.94421169092196,none
7,57.89077611720746,2112.6651492189253,8207,13.05491848465256,2102.207339128276,10.457810090649218,1.7235666666666667,51,44,female,166.51633449836146,57.94421169092196,none
8,57.883441478052546,1968.4432841664234,6306,12.242370732984835,2024.9200056592515,-56.47672149282812,1.6602,51,44,female,166.51633449836146,57.94421169092196,none
9,57.86835765659603,2011.0247875322373,8821,13.934410744203797,2127.170212747414,-116.14542521517683,1.7440333333333333,51,44,female,166.51633449836146,57.94421169092196,none
10,57.859933457548,1952.5729421328726,6122,17.780149700305167,2017.439274802702,-64.86633266982926,1.6540666666666666,51,44,female,166.51633449836146,57.94421169092196,none
11,57.849403499428576,1944.6931072047944,6327,17.834920338941018,2025.7737847244011,-81.08067751960675,1.6609,51,44,female,166.51633449836146,57.94421169092196,none
12,57.83487812256967,2038.376845692856,9388,15.005712000295192,2150.222247506455,-111.84540181359898,1.7629333333333332,51,44,female,166.51633449836146,57.94421169092196,none
13,57.80231451531868,1755.071841225645,5836,17.19642194266144,2005.811617058283,-250.7397758326381,1.6445333333333334,51,44,female,166.51633449836146,57.94421169092196,none
14,57.8058218126539,2105.2264024933907,7617,21.564516533260104,2078.2202130121664,27.006189481224283,1.7039,51,44,female,166.51633449836146,57.94421169092196,none
15,57.82639850364699,2224.4638898711037,7317,15.189152843862004,2066.023369224314,158.44052064678954,1.6939,51,44,female,166.51633449836146,57.94421169092196,none
16,57.79720578039169,1870.511825249359,8037,16.935271555115587,2095.2957943151596,-224.78396906580065,1.7179,51,44,female,166.51633449836146,57.94421169092196,none
17,57.76126283122057,1836.9523198171694,8490,18.652922319054568,2113.713028434817,-276.7607086176474,1.7329999999999999,51,44,female,166.51633449836146,57.94421169092196,none
18,57.76463392610789,2068.35957905423,6736,25.45571997614941,2042.4021484218397,25.957430632390242,1.6745333333333332,51,44,female,166.51633449836146,57.94421169092196,none
19,57.739351914351985,1890.582235742702,7790,18.82477164418845,2085.2537262631613,-194.6714905204592,1.7096666666666667,51,44,female,166.51633449836146,57.94421169092196,none
20,57.74805413662466,2110.547632008323,6764,17.518923750549142,2043.540520508706,67.00711149961694,1.6754666666666667,51,44,female,166.51633449836146,57.94421169092196,none
21,57.73334015240162,1893.0018122923796,5848,16.529392915500914,2006.299490809797,-113.29767851741735,1.6449333333333334,51,44,female,166.51633449836146,57.94421169092196,none
22,57.72980416249412,1952.6865297943423,5199,15.96348782698156,1979.9136520820762,-27.22712228773389,1.6233,51,44,female,166.51633449836146,57.94421169092196,none
23,57.71178769371729,1949.2508784608845,7857,18.12830353951758,2087.9776880424483,-138.72680958156388,1.7119,51,44,female,166.51633449836146,57.94421169092196,none
24,57.68698304974582,1886.8178929722649,7607,12.018702754449082,2077.813651552571,-190.9957585803063,1.7035666666666667,51,44,female,166.51633449836146,57.94421169092196,none
25,57.68239243756893,2020.4303066804757,7065,11.454230993763534,2055.778020442518,-35.347713762042304,1.6855,51,44,female,166.51633449836146,57.94421169092196,none
26,57.67923604977297,2070.7476714105187,8031,13.573567697487622,2095.0518574394027,-24.304186028884033,1.7177,51,44,female,166.51633449836146,57.94421169092196,none
27,57.64066748953629,1850.6016841966689,9323,17.44014108045449,2147.579598019087,-296.97791382241803,1.7607666666666666,51,44,female,166.51633449836146,57.94421169092196,none
28,57.63588031316026,2016.6806743192928,7010,15.186061279695068,2053.541932414745,-36.861258095452285,1.6836666666666666,51,44,female,166.51633449836146,57.94421169092196,none
29,57.6243631413688,1994.2134470032602,7732,6.919379662891917,2082.89566979751,-88.68222279424981,1.7077333333333333,51,44,female,166.51633449836146,57.94421169092196,none
30,57.62117631141009,1942.9749368823827,4894,25.24158397394553,1967.5135275644263,-24.538590682043605,1.6131333333333333,51,44,female,166.51633449836146,57.94421169092196,none
1,62.632599634139666,2357.6343416992913,22,0.0,2014.4974635324868,343.13687816680454,1.4507333333333332,52,49,male,166.74878079347792,62.58803640320891,moderate
2,62.69111766717242,2678.5151080218075,4633,0.0,2227.92625366962,450.58885435218735,1.6044333333333334,52,49,male,166.74878079347792,62.58803640320891,moderate
3,62.696193095661826,2241.046736766795,3270,8.02143059145073,2201.9659373983814,39.080799368413864,1.5857381019715024,52,49,male,166.74878079347792,62.58803640320891,moderate
4,62.727259570851665,2411.4020786713563,3382,0.4685667695305469,2172.190219709608,239.21185896174848,1.564295222565102,52,49,male,166.74878079347792,62.58803640320891,moderate
5,62.70831103218483,2262.558549804783,7805,7.283720995123605,2408.462297539399,-145.903747734616,1.734445736650412,52,49,male,166.74878079347792,62.58803640320891,moderate
6,62.66017385965348,1977.338771375261,6029,11.980126838499775,2347.994999866644,-370.65622849138276,1.6909004227949993,52,49,male,166.74878079347792,62.58803640320891,moderate
7,62.672972533584456,2358.61170221962,4941,3.86271493792819,2260.061912951099,98.54978926852073,1.6275757164597606,52,49,male,166.74878079347792,62.58803640320891,moderate
8,62.684522597787165,2309.4597831687315,4236,2.3708502341454656,2220.524288807889,88.93549436084231,1.5991028341138183,52,49,male,166.74878079347792,62.58803640320891,moderate
9,62.649078545112474,2051.4848964341218,6412,3.0534559601953735,2324.404102029219,-272.9192055950971,1.6739115198673178,52,49,male,166.74878079347792,62.58803640320891,moderate
10,62.62183862242603,2081.1919210194915,5616,3.7835933192921063,2290.939325705089,-209.7474046855973,1.6498119777309737,52,49,male,166.74878079347792,62.58803640320891,moderate
11,62.640903534964956,2322.3846761976774,2901,6.0119560482534595,2175.584849647959,146.79982654971855,1.566739853494178,52,49,male,166.74878079347792,62.58803640320891,moderate
12,62.616565336975896,2058.5124836494,3850,11.716707342795052,2245.916608165171,-187.40412451577095,1.6173890244759836,52,49,male,166.74878079347792,62.58803640320891,moderate
13,62.63114919929411,2298.640614203769,2936,7.986594344964377,2186.344874353521,112.29573985024808,1.574488647816548,52,49,male,166.74878079347792,62.58803640320891,moderate
14,62.62647680780436,2220.0509466958965,4774,4.661290456500189,2256.0283611669515,-35.977414471055,1.624670968188334,52,49,male,166.74878079347792,62.58803640320891,moderate
15,62.65320295785358,2433.2729208468195,2565,20.583927801994935,2227.4815654677973,205.7913553790222,1.6041130926733163,52,49,male,166.74878079347792,62.58803640320891,moderate
16,62.66613043537299,2359.130487058296,4588,7.2905255438076315,2259.58891015882,99.54157689947579,1.6272350851460253,52,49,male,166.74878079347792,62.58803640320891,moderate
17,62.641497407014654,2049.4166970596325,4638,2.362079288481412,2239.091015418816,-189.67431835918342,1.6124735976282714,52,49,male,166.74878079347792,62.58803640320891,moderate
18,62.673178440038775,2476.226484049753,3679,10.481147117890607,2232.2825297640125,243.94395428574035,1.6075704903929686,52,49,male,166.74878079347792,62.58803640320891,moderate
19,62.66162001894885,2145.8848019022303,4545,2.3833182332759213,2234.8846442946287,-88.99984239239848,1.6094443941109196,52,49,male,166.74878079347792,62.58803640320891,moderate
20,62.69913350154341,2477.602837662755,3618,1.6859958435564715,2188.7490216846836,288.85381597807145,1.5762199861451882,52,49,male,166.74878079347792,62.58803640320891,moderate
21,62.681795136844045,2090.738941383944,4183,3.7045468750076833,2224.2443495690363,-133.50540818509216,1.6017818229166922,52,49,male,166.74878079347792,62.58803640320891,moderate
22,62.67173178588069,2168.7082066124244,4936,0.917070210816326,2246.1960090302973,-77.4878024178729,1.6175902340360544,52,49,male,166.74878079347792,62.58803640320891,moderate
23,62.67011840284407,2253.120226259844,4267,11.78693021416464,2265.543275641818,-12.423049381974124,1.631523100713882,52,49,male,166.74878079347792,62.58803640320891,moderate
24,62.66141301295384,2079.7574375928903,2240,6.40077377640811,2146.788939747665,-67.0315021547749,1.5460025792546936,52,49,male,166.74878079347792,62.58803640320891,moderate
25,62.66291946242017,2233.5897333434746,3975,5.297523930408433,2221.9900724526874,11.599660890787163,1.6001584131013615,52,49,male,166.74878079347792,62.58803640320891,moderate
26,62.72406721651997,2580.3885255648997,1900,1.7557028806927653,2109.5508189964185,470.8377065684813,1.5191856762689757,52,49,male,166.74878079347792,62.58803640320891,moderate
27,62.70827937121434,2139.2521328211947,4060,12.836180000045832,2260.8185416745314,-121.56640885333672,1.6281206000001527,52,49,male,166.74878079347792,62.58803640320891,moderate
28,62.757350471100715,2562.171484601434,3691,0.0,2184.3240154763475,377.84746912508626,1.5730333333333333,52,49,male,166.74878079347792,62.58803640320891,moderate
29,62.760061550556465,2302.502114854582,5192,6.011679089882613,2281.6268030453066,20.875311809275445,1.6431055969662753,52,49,male,166.74878079347792,62.58803640320891,moderate
30,62.76363870427141,2220.0355832564874,3210,6.574535586185858,2192.491499651441,27.54408360504658,1.5789151186206194,52,49,male,166.74878079347792,62.58803640320891,moderate
1,73.11354587161101,2077.9633014313904,4301,21.05210289788262,2382.831837847775,-304.8685364163848,1.5933666666666666,53,45,male,161.78935343286346,73.15313918802872,none
2,73.05424645162286,1869.1990529923983,3157,19.42906727511422,2325.804586901187,-456.60553390878886,1.5552333333333332,53,45,male,161.78935343286346,73.15313918802872,none
3,73.00825869144839,2192.031394033175,7577,19.190223370421656,2546.1371473766408,-354.10575334346595,1.7025666666666666,53,45,male,161.78935343286346,73.15313918802872,none
4,72.9619393977646,1982.5055563521703,3425,5.1442132256096365,2339.164117717346,-356.65856136517573,1.5641666666666667,53,45,male,161.78935343286346,73.15313918802872,none
5,72.95506862694363,2257.1473689756594,2841,14.422269796679293,2310.05230429706,-52.904935321400444,1.5447,53,45,male,161.78935343286346,73.15313918802872,none
6,72.90911923534938,2163.115320689516,6991,18.57946248374825,2516.9256359651895,-353.8103152756735,1.6830333333333334,53,45,male,161.78935343286346,73.15313918802872,none
7,72.86622631560057,1966.616687397373,2577,15.066209077519781,2296.8921694632318,-330.2754820658588,1.5359,53,45,male,161.78935343286346,73.15313918802872,none
8,72.82519655631941,2183.6490390374775,6643,15.291369974928013,2499.578185502416,-315.92914646493864,1.6714333333333333,53,45,male,161.78935343286346,73.15313918802872,none
9,72.80233396718207,2166.1629700903554,3486,14.003740150682733,2342.2049064478897,-176.04193635753427,1.5662,53,45,male,161.78935343286346,73.15313918802872,none
10,72.7733419764914,2130.0829041447123,3709,16.50568754825277,2353.3212324628275,-223.23832831811524,1.5736333333333332,53,45,male,161.78935343286346,73.15313918802872,none
11,72.76199629178706,2340.9821985913404,5214,17.366113369662703,2428.3439708147635,-87.36177222342303,1.6238,53,45,male,161.78935343286346,73.15313918802872,none
12,72.73031101258853,2237.805444250784,6286,16.498386635772388,2481.7820940793986,-243.97664982861443,1.6595333333333333,53,45,male,161.78935343286346,73.15313918802872,none
13,72.66431542166796,1968.2323524680855,6178,14.825473511634996,2476.398402556469,-508.1660500883836,1.6559333333333333,53,45,male,161.78935343286346,73.15313918802872,none
14,72.63690839174406,2039.4984731572295,1647,15.718618209696835,2250.5326035713374,-211.03413041410795,1.5049,53,45,male,161.78935343286346,73.15313918802872,none
15,72.60717584131012,2020.4454383316065,1624,18.231024148041534,2249.386076672936,-228.9406383413293,1.5041333333333333,53,45,male,161.78935343286346,73.15313918802872,none
16,72.53990975325247,1815.5823031726509,3312,14.798695057070875,2333.531181216503,-517.9488780438519,1.5604,53,45,male,161.78935343286346,73.15313918802872,none
17,72.5030219319781,2142.4633341654735,5177,23.041472027395685,2426.499557978205,-284.03622381273135,1.6225666666666667,53,45,male,161.78935343286346,73.15313918802872,none
18,72.43284671695645,1807.1397443129883,3592,13.843059025027106,2347.4888999796535,-540.3491556666652,1.5697333333333332,53,45,male,161.78935343286346,73.15313918802872,none
19,72.39571249458272,2180.445242166665,5977,13.249705999043051,2466.37875444435,-285.9335122776847,1.6492333333333333,53,45,male,161.78935343286346,73.15313918802872,none
20,72.37243150772971,2257.8537952691668,5390,26.065959951218566,2437.1173940373155,-179.26359876814877,1.6296666666666666,53,45,male,161.78935343286346,73.15313918802872,none
21,72.30455839232033,2057.9099656764743,8267,9.670197628039041,2580.5329543286916,-522.6229886522174,1.7255666666666667,53,45,male,161.78935343286346,73.15313918802872,none
22,72.25138129547184,1930.3485089265573,3438,16.703120429103496,2339.812154659921,-409.4636457333636,1.5646,53,45,male,161.78935343286346,73.15313918802872,none
23,72.23222807426662,2139.492416062024,2378,13.742910095301244,2286.972219342278,-147.47980328025415,1.5292666666666666,53,45,male,161.78935343286346,73.15313918802872,none
24,72.16658158359115,1819.5290247707744,3141,19.992866161951614,2325.0070029718645,-505.4779782010901,1.5547,53,45,male,161.78935343286346,73.15313918802872,none
25,72.10578284473642,1944.9897379806605,4909,21.1004685871583,2413.1400271620455,-468.150289181385,1.6136333333333333,53,45,male,161.78935343286346,73.15313918802872,none
26,72.0868260190497,2353.0124397676177,6631,23.61993051971333,2498.9799975554242,-145.96755778780653,1.6710333333333334,53,45,male,161.78935343286346,73.15313918802872,none
27,72.05496220479569,2069.037797156907,2928,17.193848000482664,2314.389166912753,-245.351369755846,1.5475999999999999,53,45,male,161.78935343286346,73.15313918802872,none
28,71.9920207650183,1946.1374853124007,5263,14.713170639398617,2430.7865715983153,-484.64908628591456,1.6254333333333333,53,45,male,161.78935343286346,73.15313918802872,none
29,71.98687029343485,2316.404296027375,3764,12.728328236140046,2356.062927219875,-39.6586311924998,1.5754666666666666,53,45,male,161.78935343286346,73.15313918802872,none
30,71.97472714762279,2195.015315452461,2409,17.62627063689331,2288.517538205341,-93.50222275288024,1.5303,53,45,male,161.78935343286346,73.15313918802872,none
1,54.185794290598295,1873.822332012733,5811,9.410403959011795,1996.5712001230945,-122.7488681103614,1.659384006598353,54,34,female,165.36293288087552,54.2017357020412,light
2,54.19865376759774,1914.5497170979575,1047,14.411436387059243,1815.5317442022329,99.0179728957246,1.5089190606450986,54,34,female,165.36293288087552,54.2017357020412,light
3,54.1638561835777,1773.278972736829,6142,25.055610794965265,2041.2203696911208,-267.9413969542918,1.6964926846582753,54,34,female,165.36293288087552,54.2017357020412,light
4,54.17714621821175,1944.0648331766959,1839,11.63650496607729,1841.731566494496,102.33326668219979,1.530694174943462,54,34,female,165.36293288087552,54.2017357020412,light
5,54.17070510941996,1869.617919959659,3599,15.074907755170459,1919.214457656421,-49.59653769676197,1.595091512925284,54,34,female,165.36293288087552,54.2017357020412,light
6,54.20147783975565,2180.0450034989763,4257,13.823410703021558,1943.0949799141956,236.95002358478064,1.6149390178383691,54,34,female,165.36293288087552,54.2017357020412,light
7,54.208546650061194,2030.8161013689487,4918,17.204778410578342,1976.3862620162297,54.429839352719,1.6426079640176305,54,34,female,165.36293288087552,54.2017357020412,light
8,54.17494103583932,1763.3373667486162,6052,17.32115104386853,2022.1005962570464,-258.7632295084302,1.6806019184064476,54,34,female,165.36293288087552,54.2017357020412,light
9,54.18231936287928,1877.3080659504026,1053,16.76643770212668,1820.4949477427044,56.81311820769815,1.5130440628368778,54,34,female,165.36293288087552,54.2017357020412,light
10,54.17243738805294,1923.4253616054345,5471,17.679170801948615,1999.5165677681991,-76.09120616276459,1.661831951336581,54,34,female,165.36293288087552,54.2017357020412,light
11,54.171626424416836,1930.6575056480533,3975,16.375119575551018,1936.9019256460808,-6.244419998027524,1.6097918659592516,54,34,female,165.36293288087552,54.2017357020412,light
12,54.17860868592346,2078.4361087775733,6349,12.663779925894339,2024.672695176601,53.76341360097217,1.682739633209824,54,34,female,165.36293288087552,54.2017357020412,light
13,54.16573431399153,1948.0743203487816,6815,14.580956594789576,2047.2069842246233,-99.13266387584167,1.701468260991316,54,34,female,165.36293288087552,54.2017357020412,light
14,54.15283600652635,1832.7579334046231,4011,13.248026549776192,1932.0749008865225,-99.31696748189938,1.6057800442496268,54,34,female,165.36293288087552,54.2017357020412,light
15,54.107638275842056,1593.029602640242,3940,19.144701943167952,1941.0521289092956,-348.0225262690535,1.6132411699052798,54,34,female,165.36293288087552,54.2017357020412,light
16,54.0732068594532,1786.1897351096175,6719,18.547826441256372,2051.311641303802,-265.1219061941845,1.7048797107354272,54,34,female,165.36293288087552,54.2017357020412,light
17,54.09088165942003,2168.015751279221,6063,21.997690350945945,2031.9197915346383,136.09595974458284,1.6887628172515765,54,34,female,165.36293288087552,54.2017357020412,light
18,54.10261913617552,2163.5873858910854,7356,16.72729265699856,2073.2088148738103,90.37857101727514,1.7230788210949977,54,34,female,165.36293288087552,54.2017357020412,light
19,54.06785709606919,1786.5940919598545,6697,20.45898282647739,2054.2618007785727,-267.6677088187182,1.707331638044129,54,34,female,165.36293288087552,54.2017357020412,light
20,54.03103055869539,1680.5331422563947,4747,14.496730000501794,1964.097480034615,-283.5643377782203,1.632394550000836,54,34,female,165.36293288087552,54.2017357020412,light
21,54.01266972080951,1829.2973728697248,4777,17.17715388303381,1970.6758245910048,-141.37845172128004,1.6378619231383897,54,34,female,165.36293288087552,54.2017357020412,light
22,54.02423249606497,1976.4210183437744,3034,10.503829137950078,1887.3876488767485,89.03336946702598,1.5686397152299167,54,34,female,165.36293288087552,54.2017357020412,light
23,54.03969818623353,2118.1489316615916,5612,14.633048633385272,1999.0631173636439,119.08581429794776,1.661455081055642,54,34,female,165.36293288087552,54.2017357020412,light
24,54.0437211719331,1965.3590436147408,4041,13.798534738756567,1934.382053728069,30.976989886671845,1.6076975578979276,54,34,female,165.36293288087552,54.2017357020412,light
25,54.031430612356964,1891.7365586598828,5071,19.125298803912774,1986.3738673961138,-94.63730873623103,1.6509088313398546,54,34,female,165.36293288087552,54.2017357020412,light
26,54.01228674987006,1738.8238215000304,2737,15.867323477815354,1886.2315626492125,-147.40774114918213,1.5676788724630255,54,34,female,165.36293288087552,54.2017357020412,light
27,53.98293944306103,1813.5199243628858,7000,7.0348149582536115,2039.4941867923965,-225.97426242951065,1.6950580249304228,54,34,female,165.36293288087552,54.2017357020412,light
28,53.963283246520255,1815.4022532831507,5272,5.321939173772064,1966.7549666470863,-151.35271336393566,1.6346032319562867,54,34,female,165.36293288087552,54.2017357020412,light
29,53.95496712662878,1887.4792517935196,4260,17.961412786544166,1951.513374957868,-64.03412316434856,1.6219356879775735,54,34,female,165.36293288087552,54.2017357020412,light
30,53.954742857504485,1935.0663795509472,4187,12.080927179459191,1936.7932518080056,-1.7268722570584032,1.6097015452990986,54,34,female,165.36293288087552,54.2017357020412,light
1,71.11803572952768,2501.5743089470393,3969,10.153425937259385,2462.728737440563,38.84557150647652,1.599222376562099,55,48,male,175.70992179162704,71.11299085011125,light
2,71.1207832095974,2473.903952444641,3736,10.92484919765059,2452.748355907712,21.15559653692935,1.5927414153294177,55,48,male,175.70992179162704,71.11299085011125,light
3,71.13868496705211,2604.3644004105695,4299,5.030923633566182,2466.520868009274,137.8435324012953,1.6016848727226103,55,48,male,175.70992179162704,71.11299085011125,light
4,71.09381083309182,2182.6084209444416,5347,8.078805059306442,2528.1392524386474,-345.5308314942058,1.6416980084321773,55,48,male,175.70992179162704,71.11299085011125,light
5,71.05686858641786,2261.4520080355805,5314,15.661631115703436,2545.907307425099,-284.4552993895186,1.6532360518595057,55,48,male,175.70992179162704,71.11299085011125,light
6,71.00720363383091,2186.7524776896335,6259,5.826307078316368,2569.1726126091344,-382.4201349195009,1.6683438451305272,55,48,male,175.70992179162704,71.11299085011125,light
7,70.93930910410111,2152.2547206142444,7872,14.815588703697276,2675.042599533641,-522.7878789193965,1.7370926478394955,55,48,male,175.70992179162704,71.11299085011125,light
8,70.91135465984486,2423.4796475339967,7449,9.126958201840138,2638.7288683071165,-215.24922077311976,1.7135115970030668,55,48,male,175.70992179162704,71.11299085011125,light
9,70.90210770830842,2564.6073511935583,7597,5.029265593927354,2635.8088780241897,-71.20152683063134,1.7116154426565455,55,48,male,175.70992179162704,71.11299085011125,light
10,70.8855323578344,2407.2635827762238,5252,12.610518508447727,2534.893781426086,-127.63019864986245,1.6460841975140796,55,48,male,175.70992179162704,71.11299085011125,light
11,70.87637186453615,2404.378799172221,4497,4.341305774395039,2474.9145975687884,-70.53579839656732,1.6071355096239917,55,48,male,175.70992179162704,71.11299085011125,light
12,70.89520724626452,2603.0369876738714,4039,6.912777692445219,2458.004548365445,145.03243930842655,1.5961546294874087,55,48,male,175.70992179162704,71.11299085011125,light
13,70.86166742075758,2248.2824025295076,5073,5.142893326759664,2506.5390589328704,-258.25665640336274,1.6276714888779327,55,48,male,175.70992179162704,71.11299085011125,light
14,70.84373965920228,2295.4887311339835,3678,4.597926069048869,2433.5324951097355,-138.04376397575197,1.5802632101150815,55,48,male,175.70992179162704,71.11299085011125,light
15,70.83430467649852,2407.8551641746744,4596,4.539267109872268,2480.504530993645,-72.64936681897052,1.6107654451831204,55,48,male,175.70992179162704,71.11299085011125,light
16,70.84487580857663,2458.984122339196,2744,1.4800957312791985,2377.586405337778,81.39771700141773,1.543933492885465,55,48,male,175.70992179162704,71.11299085011125,light
17,70.86904558232054,2517.024771798067,1583,6.516866479090092,2330.9175139699814,186.1072578280855,1.5136281107984835,55,48,male,175.70992179162704,71.11299085011125,light
18,70.85392560833729,2345.7212479656264,4077,7.766007517711511,2462.1450476366385,-116.42379967101215,1.5988433458628524,55,48,male,175.70992179162704,71.11299085011125,light
19,70.8394258804395,2465.4649486018693,6705,0.0,2577.1128534148206,-111.64790481295131,1.6735,55,48,male,175.70992179162704,71.11299085011125,light
20,70.83342474828864,2452.391937373901,4642,10.669916066123717,2498.6006549355548,-46.208717561653884,1.6225165267768729,55,48,male,175.70992179162704,71.11299085011125,light
21,70.8278906035556,2431.660973507989,4676,0.5116711784630121,2474.2738879523818,-42.61291444439257,1.6067194519641048,55,48,male,175.70992179162704,71.11299085011125,light
22,70.83657620868104,2435.9434719141655,2561,1.8197004063438929,2369.064312448316,66.87915946584963,1.5383995006772397,55,48,male,175.70992179162704,71.11299085011125,light
23,70.84826510512984,2633.3232222020074,5889,3.153060192714028,2543.318719546186,90.0045026558214,1.65155510032119,55,48,male,175.70992179162704,71.11299085011125,light
24,70.84256142250152,2442.653834476303,4636,6.103361145380847,2486.5721907143807,-43.91835623807765,1.614705601908968,55,48,male,175.70992179162704,71.11299085011125,light
25,70.82344325057925,2355.1983230725327,4672,11.553437853037178,2502.4082468739825,-147.2099238014498,1.6249890630883952,55,48,male,175.70992179162704,71.11299085011125,light
26,70.78371956720477,2228.060928620728,5617,4.936290102827324,2533.933290604218,-305.87236198349,1.6454604835047122,55,48,male,175.70992179162704,71.11299085011125,light
27,70.77207140629085,2397.7864327534126,4875,1.676000692153023,2487.4772717905776,-89.690839037165,1.6152933344869218,55,48,male,175.70992179162704,71.11299085011125,light
28,70.73820260811685,2256.317766163195,4996,10.800595744821806,2517.107512102998,-260.7897459398032,1.6345343262413696,55,48,male,175.70992179162704,71.11299085011125,light
29,70.74550601425814,2543.374475317992,4576,7.523909558671874,2487.138248030079,56.23622728791315,1.6150731825977864,55,48,male,175.70992179162704,71.11299085011125,light
